name,m_f,approx_percentage,num_in_us,rank,source_census,source_web
GISELA,f,0.006,"9,109",1192,1990,http://names.mongabay.com/female_names_alpha.htm
GISELE,f,0.003,"4,554",1785,1990,http://names.mongabay.com/female_names_alpha.htm
GISELLE,f,0.004,"6,072",1618,1990,http://names.mongabay.com/female_names_alpha.htm
GITA,f,0.001,"1,518",3724,1990,http://names.mongabay.com/female_names_alpha.htm
GIUSEPPINA,f,0.001,"1,518",3509,1990,http://names.mongabay.com/female_names_alpha.htm
GLADIS,f,0.003,"4,554",1823,1990,http://names.mongabay.com/female_names_alpha.htm
GLADY,f,0.002,"3,036",2423,1990,http://names.mongabay.com/female_names_alpha.htm
GLADYS,f,0.205,"311,209",103,1990,http://names.mongabay.com/female_names_alpha.htm
GLAYDS,f,0.001,"1,518",3808,1990,http://names.mongabay.com/female_names_alpha.htm
GLENDA,f,0.088,"133,592",242,1990,http://names.mongabay.com/female_names_alpha.htm
GLENDORA,f,0.002,"3,036",2394,1990,http://names.mongabay.com/female_names_alpha.htm
GLENN,f,0.001,"1,518",3723,1990,http://names.mongabay.com/female_names_alpha.htm
GLENNA,f,0.018,"27,326",627,1990,http://names.mongabay.com/female_names_alpha.htm
GLENNIE,f,0.002,"3,036",2873,1990,http://names.mongabay.com/female_names_alpha.htm
GLENNIS,f,0.002,"3,036",2516,1990,http://names.mongabay.com/female_names_alpha.htm
GLINDA,f,0.002,"3,036",2515,1990,http://names.mongabay.com/female_names_alpha.htm
GLORIA,f,0.335,"508,560",56,1990,http://names.mongabay.com/female_names_alpha.htm
GLORY,f,0.003,"4,554",1874,1990,http://names.mongabay.com/female_names_alpha.htm
GLYNDA,f,0.002,"3,036",2908,1990,http://names.mongabay.com/female_names_alpha.htm
GLYNIS,f,0.001,"1,518",3131,1990,http://names.mongabay.com/female_names_alpha.htm
GOLDA,f,0.003,"4,554",1736,1990,http://names.mongabay.com/female_names_alpha.htm
GOLDEN,f,0.001,"1,518",3969,1990,http://names.mongabay.com/female_names_alpha.htm
GOLDIE,f,0.023,"34,916",565,1990,http://names.mongabay.com/female_names_alpha.htm
GRACE,f,0.189,"286,919",114,1990,http://names.mongabay.com/female_names_alpha.htm
GRACIA,f,0.002,"3,036",2422,1990,http://names.mongabay.com/female_names_alpha.htm
GRACIE,f,0.018,"27,326",638,1990,http://names.mongabay.com/female_names_alpha.htm
GRACIELA,f,0.019,"28,844",622,1990,http://names.mongabay.com/female_names_alpha.htm
GRAYCE,f,0.001,"1,518",3172,1990,http://names.mongabay.com/female_names_alpha.htm
GRAZYNA,f,0.001,"1,518",3887,1990,http://names.mongabay.com/female_names_alpha.htm
GREGORIA,f,0.005,"7,590",1320,1990,http://names.mongabay.com/female_names_alpha.htm
GREGORY,f,0.001,"1,518",3270,1990,http://names.mongabay.com/female_names_alpha.htm
GRETA,f,0.014,"21,253",728,1990,http://names.mongabay.com/female_names_alpha.htm
GRETCHEN,f,0.032,"48,579",444,1990,http://names.mongabay.com/female_names_alpha.htm
GRETTA,f,0.003,"4,554",2079,1990,http://names.mongabay.com/female_names_alpha.htm
GRICELDA,f,0.001,"1,518",3218,1990,http://names.mongabay.com/female_names_alpha.htm
GRISEL,f,0.001,"1,518",3807,1990,http://names.mongabay.com/female_names_alpha.htm
GRISELDA,f,0.007,"10,627",1066,1990,http://names.mongabay.com/female_names_alpha.htm
GUADALUPE,f,0.059,"89,567",304,1990,http://names.mongabay.com/female_names_alpha.htm
GUDRUN,f,0.002,"3,036",2690,1990,http://names.mongabay.com/female_names_alpha.htm
GUILLERMINA,f,0.007,"10,627",1120,1990,http://names.mongabay.com/female_names_alpha.htm
GUSSIE,f,0.008,"12,145",1038,1990,http://names.mongabay.com/female_names_alpha.htm
GWEN,f,0.031,"47,061",451,1990,http://names.mongabay.com/female_names_alpha.htm
GWENDA,f,0.002,"3,036",2652,1990,http://names.mongabay.com/female_names_alpha.htm
GWENDOLYN,f,0.074,"112,339",264,1990,http://names.mongabay.com/female_names_alpha.htm
GWENN,f,0.002,"3,036",2831,1990,http://names.mongabay.com/female_names_alpha.htm
GWYN,f,0.002,"3,036",3036,1990,http://names.mongabay.com/female_names_alpha.htm
GWYNETH,f,0.001,"1,518",3722,1990,http://names.mongabay.com/female_names_alpha.htm
HA,f,0.002,"3,036",2300,1990,http://names.mongabay.com/female_names_alpha.htm
HAE,f,0.002,"3,036",2421,1990,http://names.mongabay.com/female_names_alpha.htm
HAILEY,f,0.004,"6,072",1690,1990,http://names.mongabay.com/female_names_alpha.htm
HALEY,f,0.014,"21,253",722,1990,http://names.mongabay.com/female_names_alpha.htm
HALINA,f,0.002,"3,036",2459,1990,http://names.mongabay.com/female_names_alpha.htm
HALLEY,f,0.001,"1,518",3646,1990,http://names.mongabay.com/female_names_alpha.htm
HALLIE,f,0.009,"13,663",928,1990,http://names.mongabay.com/female_names_alpha.htm
HAN,f,0.001,"1,518",3645,1990,http://names.mongabay.com/female_names_alpha.htm
HANA,f,0.002,"3,036",2299,1990,http://names.mongabay.com/female_names_alpha.htm
HANG,f,0.001,"1,518",3171,1990,http://names.mongabay.com/female_names_alpha.htm
HANH,f,0.002,"3,036",2954,1990,http://names.mongabay.com/female_names_alpha.htm
HANNA,f,0.007,"10,627",1112,1990,http://names.mongabay.com/female_names_alpha.htm
HANNAH,f,0.045,"68,314",367,1990,http://names.mongabay.com/female_names_alpha.htm
HANNELORE,f,0.002,"3,036",2393,1990,http://names.mongabay.com/female_names_alpha.htm
HARMONY,f,0.002,"3,036",2229,1990,http://names.mongabay.com/female_names_alpha.htm
HAROLD,f,0.001,"1,518",3508,1990,http://names.mongabay.com/female_names_alpha.htm
HARRIET,f,0.056,"85,013",316,1990,http://names.mongabay.com/female_names_alpha.htm
HARRIETT,f,0.013,"19,735",769,1990,http://names.mongabay.com/female_names_alpha.htm
HARRIETTE,f,0.006,"9,109",1256,1990,http://names.mongabay.com/female_names_alpha.htm
HASSIE,f,0.001,"1,518",3507,1990,http://names.mongabay.com/female_names_alpha.htm
HATTIE,f,0.056,"85,013",315,1990,http://names.mongabay.com/female_names_alpha.htm
HAYDEE,f,0.006,"9,109",1248,1990,http://names.mongabay.com/female_names_alpha.htm
HAYLEY,f,0.005,"7,590",1312,1990,http://names.mongabay.com/female_names_alpha.htm
HAZEL,f,0.161,"244,413",138,1990,http://names.mongabay.com/female_names_alpha.htm
HEATHER,f,0.337,"511,597",53,1990,http://names.mongabay.com/female_names_alpha.htm
HEDWIG,f,0.003,"4,554",1815,1990,http://names.mongabay.com/female_names_alpha.htm
HEDY,f,0.002,"3,036",2830,1990,http://names.mongabay.com/female_names_alpha.htm
HEE,f,0.002,"3,036",2689,1990,http://names.mongabay.com/female_names_alpha.htm
HEIDE,f,0.002,"3,036",2256,1990,http://names.mongabay.com/female_names_alpha.htm
HEIDI,f,0.088,"133,592",241,1990,http://names.mongabay.com/female_names_alpha.htm
HEIDY,f,0.001,"1,518",4243,1990,http://names.mongabay.com/female_names_alpha.htm
HEIKE,f,0.001,"1,518",3506,1990,http://names.mongabay.com/female_names_alpha.htm
HELAINE,f,0.001,"1,518",3721,1990,http://names.mongabay.com/female_names_alpha.htm
HELEN,f,0.663,"1,006,494",15,1990,http://names.mongabay.com/female_names_alpha.htm
HELENA,f,0.021,"31,880",594,1990,http://names.mongabay.com/female_names_alpha.htm
HELENE,f,0.024,"36,434",551,1990,http://names.mongabay.com/female_names_alpha.htm
HELGA,f,0.009,"13,663",957,1990,http://names.mongabay.com/female_names_alpha.htm
HELLEN,f,0.005,"7,590",1417,1990,http://names.mongabay.com/female_names_alpha.htm
HENRIETTA,f,0.031,"47,061",447,1990,http://names.mongabay.com/female_names_alpha.htm
HENRIETTE,f,0.002,"3,036",2340,1990,http://names.mongabay.com/female_names_alpha.htm
HENRY,f,0.002,"3,036",2339,1990,http://names.mongabay.com/female_names_alpha.htm
HERLINDA,f,0.005,"7,590",1315,1990,http://names.mongabay.com/female_names_alpha.htm
HERMA,f,0.001,"1,518",3720,1990,http://names.mongabay.com/female_names_alpha.htm
HERMELINDA,f,0.004,"6,072",1664,1990,http://names.mongabay.com/female_names_alpha.htm
HERMILA,f,0.001,"1,518",3968,1990,http://names.mongabay.com/female_names_alpha.htm
HERMINA,f,0.002,"3,036",2586,1990,http://names.mongabay.com/female_names_alpha.htm
HERMINE,f,0.002,"3,036",2228,1990,http://names.mongabay.com/female_names_alpha.htm
HERMINIA,f,0.008,"12,145",998,1990,http://names.mongabay.com/female_names_alpha.htm
HERTA,f,0.001,"1,518",3083,1990,http://names.mongabay.com/female_names_alpha.htm
HERTHA,f,0.001,"1,518",3386,1990,http://names.mongabay.com/female_names_alpha.htm
HESTER,f,0.009,"13,663",938,1990,http://names.mongabay.com/female_names_alpha.htm
HETTIE,f,0.003,"4,554",1726,1990,http://names.mongabay.com/female_names_alpha.htm
HIEDI,f,0.001,"1,518",3505,1990,http://names.mongabay.com/female_names_alpha.htm
HIEN,f,0.001,"1,518",3886,1990,http://names.mongabay.com/female_names_alpha.htm
HILARIA,f,0.002,"3,036",2953,1990,http://names.mongabay.com/female_names_alpha.htm
HILARY,f,0.014,"21,253",735,1990,http://names.mongabay.com/female_names_alpha.htm
HILDA,f,0.075,"113,857",263,1990,http://names.mongabay.com/female_names_alpha.htm
HILDE,f,0.002,"3,036",2989,1990,http://names.mongabay.com/female_names_alpha.htm
HILDEGARD,f,0.005,"7,590",1337,1990,http://names.mongabay.com/female_names_alpha.htm
HILDEGARDE,f,0.002,"3,036",2797,1990,http://names.mongabay.com/female_names_alpha.htm
HILDRED,f,0.002,"3,036",2796,1990,http://names.mongabay.com/female_names_alpha.htm
HILLARY,f,0.013,"19,735",788,1990,http://names.mongabay.com/female_names_alpha.htm
HILMA,f,0.002,"3,036",2141,1990,http://names.mongabay.com/female_names_alpha.htm
HIROKO,f,0.002,"3,036",2338,1990,http://names.mongabay.com/female_names_alpha.htm
HISAKO,f,0.001,"1,518",3719,1990,http://names.mongabay.com/female_names_alpha.htm
HOA,f,0.003,"4,554",1725,1990,http://names.mongabay.com/female_names_alpha.htm
HOLLEY,f,0.002,"3,036",2319,1990,http://names.mongabay.com/female_names_alpha.htm
HOLLI,f,0.004,"6,072",1486,1990,http://names.mongabay.com/female_names_alpha.htm
HOLLIE,f,0.009,"13,663",962,1990,http://names.mongabay.com/female_names_alpha.htm
HOLLIS,f,0.002,"3,036",2318,1990,http://names.mongabay.com/female_names_alpha.htm
HOLLY,f,0.117,"177,617",186,1990,http://names.mongabay.com/female_names_alpha.htm
HONEY,f,0.002,"3,036",2688,1990,http://names.mongabay.com/female_names_alpha.htm
HONG,f,0.004,"6,072",1627,1990,http://names.mongabay.com/female_names_alpha.htm
HOPE,f,0.034,"51,615",427,1990,http://names.mongabay.com/female_names_alpha.htm
HORTENCIA,f,0.007,"10,627",1098,1990,http://names.mongabay.com/female_names_alpha.htm
HORTENSE,f,0.004,"6,072",1557,1990,http://names.mongabay.com/female_names_alpha.htm
HORTENSIA,f,0.003,"4,554",1860,1990,http://names.mongabay.com/female_names_alpha.htm
HSIU,f,0.001,"1,518",3967,1990,http://names.mongabay.com/female_names_alpha.htm
HUE,f,0.001,"1,518",3385,1990,http://names.mongabay.com/female_names_alpha.htm
HUI,f,0.003,"4,554",1966,1990,http://names.mongabay.com/female_names_alpha.htm
HULDA,f,0.003,"4,554",1834,1990,http://names.mongabay.com/female_names_alpha.htm
HUONG,f,0.003,"4,554",2054,1990,http://names.mongabay.com/female_names_alpha.htm
HWA,f,0.001,"1,518",4152,1990,http://names.mongabay.com/female_names_alpha.htm
HYACINTH,f,0.002,"3,036",2829,1990,http://names.mongabay.com/female_names_alpha.htm
HYE,f,0.002,"3,036",2687,1990,http://names.mongabay.com/female_names_alpha.htm
HYO,f,0.001,"1,518",3885,1990,http://names.mongabay.com/female_names_alpha.htm
HYON,f,0.002,"3,036",2722,1990,http://names.mongabay.com/female_names_alpha.htm
HYUN,f,0.002,"3,036",2337,1990,http://names.mongabay.com/female_names_alpha.htm
IDA,f,0.118,"179,135",183,1990,http://names.mongabay.com/female_names_alpha.htm
IDALIA,f,0.003,"4,554",1805,1990,http://names.mongabay.com/female_names_alpha.htm
IDELL,f,0.002,"3,036",2140,1990,http://names.mongabay.com/female_names_alpha.htm
IDELLA,f,0.005,"7,590",1352,1990,http://names.mongabay.com/female_names_alpha.htm
IESHA,f,0.002,"3,036",2255,1990,http://names.mongabay.com/female_names_alpha.htm
IGNACIA,f,0.002,"3,036",2336,1990,http://names.mongabay.com/female_names_alpha.htm
ILA,f,0.014,"21,253",727,1990,http://names.mongabay.com/female_names_alpha.htm
ILANA,f,0.002,"3,036",2686,1990,http://names.mongabay.com/female_names_alpha.htm
ILDA,f,0.002,"3,036",2795,1990,http://names.mongabay.com/female_names_alpha.htm
ILEANA,f,0.004,"6,072",1542,1990,http://names.mongabay.com/female_names_alpha.htm
ILEEN,f,0.001,"1,518",3432,1990,http://names.mongabay.com/female_names_alpha.htm
ILENE,f,0.011,"16,699",832,1990,http://names.mongabay.com/female_names_alpha.htm
ILIANA,f,0.003,"4,554",1873,1990,http://names.mongabay.com/female_names_alpha.htm
ILLA,f,0.001,"1,518",3806,1990,http://names.mongabay.com/female_names_alpha.htm
ILONA,f,0.003,"4,554",1804,1990,http://names.mongabay.com/female_names_alpha.htm
ILSE,f,0.004,"6,072",1689,1990,http://names.mongabay.com/female_names_alpha.htm
ILUMINADA,f,0.002,"3,036",2952,1990,http://names.mongabay.com/female_names_alpha.htm
IMA,f,0.005,"7,590",1445,1990,http://names.mongabay.com/female_names_alpha.htm
IMELDA,f,0.01,"15,181",888,1990,http://names.mongabay.com/female_names_alpha.htm
IMOGENE,f,0.019,"28,844",623,1990,http://names.mongabay.com/female_names_alpha.htm
IN,f,0.003,"4,554",1979,1990,http://names.mongabay.com/female_names_alpha.htm
INA,f,0.023,"34,916",556,1990,http://names.mongabay.com/female_names_alpha.htm
INDIA,f,0.006,"9,109",1180,1990,http://names.mongabay.com/female_names_alpha.htm
INDIRA,f,0.002,"3,036",2514,1990,http://names.mongabay.com/female_names_alpha.htm
INELL,f,0.002,"3,036",2685,1990,http://names.mongabay.com/female_names_alpha.htm
INES,f,0.009,"13,663",976,1990,http://names.mongabay.com/female_names_alpha.htm
INEZ,f,0.053,"80,459",328,1990,http://names.mongabay.com/female_names_alpha.htm
INGA,f,0.003,"4,554",1724,1990,http://names.mongabay.com/female_names_alpha.htm
INGE,f,0.004,"6,072",1644,1990,http://names.mongabay.com/female_names_alpha.htm
INGEBORG,f,0.003,"4,554",1709,1990,http://names.mongabay.com/female_names_alpha.htm
INGER,f,0.002,"3,036",2513,1990,http://names.mongabay.com/female_names_alpha.htm
INGRID,f,0.023,"34,916",561,1990,http://names.mongabay.com/female_names_alpha.htm
INOCENCIA,f,0.002,"3,036",3035,1990,http://names.mongabay.com/female_names_alpha.htm
IOLA,f,0.007,"10,627",1061,1990,http://names.mongabay.com/female_names_alpha.htm
IONA,f,0.007,"10,627",1111,1990,http://names.mongabay.com/female_names_alpha.htm
IONE,f,0.006,"9,109",1191,1990,http://names.mongabay.com/female_names_alpha.htm
IRA,f,0.004,"6,072",1535,1990,http://names.mongabay.com/female_names_alpha.htm
IRAIDA,f,0.001,"1,518",3564,1990,http://names.mongabay.com/female_names_alpha.htm
IRENA,f,0.003,"4,554",1803,1990,http://names.mongabay.com/female_names_alpha.htm
IRENE,f,0.252,"382,559",76,1990,http://names.mongabay.com/female_names_alpha.htm
IRINA,f,0.002,"3,036",2616,1990,http://names.mongabay.com/female_names_alpha.htm
IRIS,f,0.055,"83,495",325,1990,http://names.mongabay.com/female_names_alpha.htm
IRISH,f,0.002,"3,036",2951,1990,http://names.mongabay.com/female_names_alpha.htm
IRMA,f,0.079,"119,929",255,1990,http://names.mongabay.com/female_names_alpha.htm
IRMGARD,f,0.002,"3,036",2139,1990,http://names.mongabay.com/female_names_alpha.htm
ISA,f,0.002,"3,036",3034,1990,http://names.mongabay.com/female_names_alpha.htm
ISABEL,f,0.057,"86,531",313,1990,http://names.mongabay.com/female_names_alpha.htm
ISABELL,f,0.006,"9,109",1190,1990,http://names.mongabay.com/female_names_alpha.htm
ISABELLA,f,0.008,"12,145",997,1990,http://names.mongabay.com/female_names_alpha.htm
ISABELLE,f,0.019,"28,844",611,1990,http://names.mongabay.com/female_names_alpha.htm
ISADORA,f,0.001,"1,518",4060,1990,http://names.mongabay.com/female_names_alpha.htm
ISAURA,f,0.002,"3,036",2651,1990,http://names.mongabay.com/female_names_alpha.htm
ISELA,f,0.003,"4,554",2078,1990,http://names.mongabay.com/female_names_alpha.htm
ISIDRA,f,0.002,"3,036",3033,1990,http://names.mongabay.com/female_names_alpha.htm
ISIS,f,0.002,"3,036",2828,1990,http://names.mongabay.com/female_names_alpha.htm
ISOBEL,f,0.001,"1,518",3324,1990,http://names.mongabay.com/female_names_alpha.htm
IVA,f,0.023,"34,916",562,1990,http://names.mongabay.com/female_names_alpha.htm
IVANA,f,0.002,"3,036",2684,1990,http://names.mongabay.com/female_names_alpha.htm
IVELISSE,f,0.001,"1,518",3130,1990,http://names.mongabay.com/female_names_alpha.htm
IVETTE,f,0.007,"10,627",1133,1990,http://names.mongabay.com/female_names_alpha.htm
IVEY,f,0.001,"1,518",3269,1990,http://names.mongabay.com/female_names_alpha.htm
IVONNE,f,0.005,"7,590",1311,1990,http://names.mongabay.com/female_names_alpha.htm
IVORY,f,0.005,"7,590",1385,1990,http://names.mongabay.com/female_names_alpha.htm
IVY,f,0.016,"24,289",697,1990,http://names.mongabay.com/female_names_alpha.htm
IZETTA,f,0.001,"1,518",3504,1990,http://names.mongabay.com/female_names_alpha.htm
IZOLA,f,0.001,"1,518",3268,1990,http://names.mongabay.com/female_names_alpha.htm
JA,f,0.001,"1,518",3384,1990,http://names.mongabay.com/female_names_alpha.htm
JACALYN,f,0.003,"4,554",1886,1990,http://names.mongabay.com/female_names_alpha.htm
JACELYN,f,0.001,"1,518",3267,1990,http://names.mongabay.com/female_names_alpha.htm
JACINDA,f,0.001,"1,518",3082,1990,http://names.mongabay.com/female_names_alpha.htm
JACINTA,f,0.003,"4,554",1748,1990,http://names.mongabay.com/female_names_alpha.htm
JACK,f,0.001,"1,518",3217,1990,http://names.mongabay.com/female_names_alpha.htm
JACKELINE,f,0.003,"4,554",2053,1990,http://names.mongabay.com/female_names_alpha.htm
JACKELYN,f,0.001,"1,518",3884,1990,http://names.mongabay.com/female_names_alpha.htm
JACKI,f,0.002,"3,036",2317,1990,http://names.mongabay.com/female_names_alpha.htm
JACKIE,f,0.09,"136,628",235,1990,http://names.mongabay.com/female_names_alpha.htm
JACKLYN,f,0.009,"13,663",934,1990,http://names.mongabay.com/female_names_alpha.htm
JACKQUELINE,f,0.001,"1,518",3718,1990,http://names.mongabay.com/female_names_alpha.htm
JACLYN,f,0.018,"27,326",637,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUALINE,f,0.002,"3,036",2650,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUE,f,0.005,"7,590",1351,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUELIN,f,0.005,"7,590",1294,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUELINE,f,0.228,"346,125",86,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUELYN,f,0.041,"62,242",382,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUELYNE,f,0.002,"3,036",2950,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUELYNN,f,0.002,"3,036",2721,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUETTA,f,0.001,"1,518",3563,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUI,f,0.001,"1,518",3883,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUIE,f,0.001,"1,518",3129,1990,http://names.mongabay.com/female_names_alpha.htm
JACQUILINE,f,0.002,"3,036",2988,1990,http://names.mongabay.com/female_names_alpha.htm
JACQULINE,f,0.007,"10,627",1057,1990,http://names.mongabay.com/female_names_alpha.htm
JACQULYN,f,0.002,"3,036",2335,1990,http://names.mongabay.com/female_names_alpha.htm
JADA,f,0.004,"6,072",1688,1990,http://names.mongabay.com/female_names_alpha.htm
JADE,f,0.008,"12,145",1003,1990,http://names.mongabay.com/female_names_alpha.htm
JADWIGA,f,0.002,"3,036",2872,1990,http://names.mongabay.com/female_names_alpha.htm
JAE,f,0.002,"3,036",2949,1990,http://names.mongabay.com/female_names_alpha.htm
JAIME,f,0.027,"40,988",498,1990,http://names.mongabay.com/female_names_alpha.htm
JAIMEE,f,0.001,"1,518",3717,1990,http://names.mongabay.com/female_names_alpha.htm
JAIMIE,f,0.004,"6,072",1643,1990,http://names.mongabay.com/female_names_alpha.htm
JALEESA,f,0.002,"3,036",2948,1990,http://names.mongabay.com/female_names_alpha.htm
JALISA,f,0.001,"1,518",3266,1990,http://names.mongabay.com/female_names_alpha.htm
JAMA,f,0.001,"1,518",4242,1990,http://names.mongabay.com/female_names_alpha.htm
JAME,f,0.001,"1,518",3966,1990,http://names.mongabay.com/female_names_alpha.htm
JAMEE,f,0.001,"1,518",3644,1990,http://names.mongabay.com/female_names_alpha.htm
JAMES,f,0.01,"15,181",875,1990,http://names.mongabay.com/female_names_alpha.htm
JAMEY,f,0.002,"3,036",2907,1990,http://names.mongabay.com/female_names_alpha.htm
JAMI,f,0.014,"21,253",754,1990,http://names.mongabay.com/female_names_alpha.htm
JAMIE,f,0.153,"232,268",146,1990,http://names.mongabay.com/female_names_alpha.htm
JAMIKA,f,0.001,"1,518",3965,1990,http://names.mongabay.com/female_names_alpha.htm
JAMILA,f,0.004,"6,072",1672,1990,http://names.mongabay.com/female_names_alpha.htm
JAMMIE,f,0.003,"4,554",1859,1990,http://names.mongabay.com/female_names_alpha.htm
JAN,f,0.051,"77,423",340,1990,http://names.mongabay.com/female_names_alpha.htm
JANA,f,0.031,"47,061",449,1990,http://names.mongabay.com/female_names_alpha.htm
JANAE,f,0.003,"4,554",2034,1990,http://names.mongabay.com/female_names_alpha.htm
JANAY,f,0.002,"3,036",2987,1990,http://names.mongabay.com/female_names_alpha.htm
JANE,f,0.25,"379,523",77,1990,http://names.mongabay.com/female_names_alpha.htm
